Iteration,rank,player_id,n_games,rating
3,29,Curvibacter,19,918.6055556227864
3,30,Flavobacterium,20,900.6831545690245
3,31,Leptothrix,9,894.3395380859206
3,32,f_Rhodocyclaceae,7,884.5660168753607
3,33,Polaromonas,10,879.9323503700061
3,34,Aquabacterium,19,874.1391839562986
3,35,Comamonas,9,873.6464869847927
3,36,Pseudarcicella,20,846.6566584042566
3,37,Rhizobacter,17,824.9408426275141
3,38,Sphaerotilus,16,809.8232240785383
3,39,Candidatus Symbiobacter,12,806.3226587861079
3,40,Rivibacter,12,778.6050467821972
3,41,Methylibium,15,755.7853742382048
4,1,Acidovorax,20,1751.059550255277
4,2,f_Comamonadaceae,20,1292.8324429777622
4,3,Pelomonas,16,1292.206711072623
4,4,Rhodoferax,20,1259.524896334896
4,5,Bosea,6,1152.4235397415066
4,6,Limnohabitans,19,1146.0070198917326
4,7,Paucibacter,12,1116.1410649703803
4,8,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1080.8356113866457
4,9,Duganella,9,1078.3782626920818
4,10,Emticicia,1,1071.0939617627857
4,11,f_Caulobacteraceae,2,1071.083783221434
4,12,Ramlibacter,19,1062.6170496601992
4,13,Caulobacter,3,1058.5947185431012
4,14,Bradyrhizobium,1,1050.287424605303
4,15,Brevundimonas,2,1036.3549085544118
4,16,Variovorax,12,1017.1337641702111
4,17,Delftia,7,996.4990076018485
4,18,Cellvibrio,6,992.4817989531224
4,19,Ottowia,17,985.3587768958613
4,20,Chitinibacter,3,978.2572223886157
4,21,Aeromonas,20,975.2275270438397
4,22,Deefgea,6,961.6408665656223
4,23,Pseudomonas,18,957.1134366958667
4,24,Curvibacter,19,956.9159695899875
4,25,Caenimonas,7,937.6927283420367
4,26,Dechloromonas,9,936.6060229460803
4,27,Ferribacterium,5,935.628134
4,28,Massilia,11,921.5748264554696
4,29,Rheinheimera,8,915.9748385
4,30,Leptothrix,9,896.9218307322797
4,31,Polaromonas,10,887.5171031740042
4,32,f_Rhodocyclaceae,7,876.3947296381361
4,33,Flavobacterium,20,867.2618543657635
4,34,Comamonas,9,864.5518706012058
4,35,Aquabacterium,19,847.8423466
4,36,Pseudarcicella,20,846.3971451856893
4,37,Rhizobacter,17,808.6909836554397
4,38,Candidatus Symbiobacter,12,801.7525231465922
4,39,Sphaerotilus,16,791.9089403
4,40,Rivibacter,12,775.7560827194806
4,41,Methylibium,15,747.4587241700792
5,1,Acidovorax,20,1753.8268987008364
5,2,Pelomonas,16,1357.4080263557446
5,3,f_Comamonadaceae,20,1273.2919755334474
5,4,Rhodoferax,20,1185.132194311924
5,5,Bosea,6,1152.118565295628
5,6,Paucibacter,12,1143.2935934221878
5,7,Limnohabitans,19,1116.1591064720249
5,8,Pseudomonas,18,1089.690493556743
5,9,Duganella,9,1086.7167909044565
5,10,Emticicia,1,1071.0833343699132
5,11,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1065.9369399130646
5,12,f_Caulobacteraceae,2,1063.094531225054
5,13,Caulobacter,3,1059.0926520197356
5,14,Bradyrhizobium,1,1050.9853435620425
5,15,Ramlibacter,19,1041.9278895323746
5,16,Brevundimonas,2,1036.9269331930639
5,17,Cellvibrio,6,1009.7344965990044
5,18,Delftia,7,1004.4259383775495
5,19,Variovorax,12,995.7369240991834
5,20,Ottowia,17,987.8694311020828
5,21,Chitinibacter,3,976.2143190686605
5,22,Deefgea,6,969.2192791538184
5,23,Caenimonas,7,932.3561172067119
5,24,Ferribacterium,5,931.1877736
5,25,Curvibacter,19,928.6290811608878
5,26,Rheinheimera,8,923.0669481613988
5,27,Dechloromonas,9,920.0304089316594
5,28,Aeromonas,20,917.8769509433113
5,29,Massilia,11,915.5454322719979
5,30,Leptothrix,9,899.0743663323053
5,31,Polaromonas,10,882.8017899955228
5,32,Comamonas,9,880.4953921997474
5,33,Pseudarcicella,20,875.5133150242864
5,34,f_Rhodocyclaceae,7,874.0842445216467
5,35,Flavobacterium,20,857.4936439
5,36,Aquabacterium,19,838.5498846492933
5,37,Sphaerotilus,16,807.7271789239578
5,38,Rhizobacter,17,804.8282154
5,39,Candidatus Symbiobacter,12,797.7476251457167
5,40,Rivibacter,12,778.22368
5,41,Methylibium,15,744.8822948614248
6,1,Acidovorax,20,1735.4365269853895
6,2,Pelomonas,16,1273.9426130288984
6,3,f_Comamonadaceae,20,1226.4297085074493
6,4,Rhodoferax,20,1222.2563230121075
6,5,Bosea,6,1161.0047845652566
6,6,Duganella,9,1148.7694652119585
6,7,Paucibacter,12,1135.929399688522
6,8,Caulobacter,3,1079.9103350569624
6,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1074.678136656987
6,10,Ramlibacter,19,1071.9892928077563
6,11,Emticicia,1,1071.5186656539572
6,12,f_Caulobacteraceae,2,1070.4999493231812
6,13,Limnohabitans,19,1057.7281084819488
6,14,Bradyrhizobium,1,1048.6984199663323
6,15,Brevundimonas,2,1042.5312119681223
6,16,Cellvibrio,6,1039.9242506688997
6,17,Deefgea,6,999.2471816952701
6,18,Massilia,11,993.6955206780631
6,19,Chitinibacter,3,991.2283420015063
6,20,Variovorax,12,986.0139202944691
6,21,Delftia,7,984.3120189719239
6,22,Aeromonas,20,980.8795625261102
6,23,Pseudomonas,18,967.4744936
6,24,Ottowia,17,966.1882615180162
6,25,Ferribacterium,5,933.7191526464225
6,26,Caenimonas,7,930.7567805506245
6,27,Dechloromonas,9,920.8059302682684
6,28,Curvibacter,19,913.7207981852865
6,29,Leptothrix,9,893.9296921837373
6,30,Flavobacterium,20,891.7945795727036
6,31,Rheinheimera,8,890.9487771724614
6,32,Polaromonas,10,884.8358574795509
6,33,f_Rhodocyclaceae,7,875.4128284590436
6,34,Comamonas,9,866.9002615072623
6,35,Aquabacterium,19,866.8502353020714
6,36,Pseudarcicella,20,846.4819013384554
6,37,Sphaerotilus,16,810.3832380686501
6,38,Rhizobacter,17,807.5594257646881
6,39,Candidatus Symbiobacter,12,798.4921025326571
6,40,Rivibacter,12,775.2644391539748
6,41,Methylibium,15,761.8575069494364
7,1,Acidovorax,20,1763.6461811958523
7,2,Pelomonas,16,1324.315439622199
7,3,f_Comamonadaceae,20,1249.7849822482565
7,4,Rhodoferax,20,1212.399769041545
7,5,Paucibacter,12,1203.1775709919825
7,6,Bosea,6,1171.0248876806465
7,7,Duganella,9,1132.0190038783046
7,8,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1086.7565900870663
7,9,Caulobacter,3,1080.2689973283586
7,10,Emticicia,1,1071.4851033255852
7,11,f_Caulobacteraceae,2,1062.4226091072173
7,12,Bradyrhizobium,1,1049.1562878617917
7,13,Ramlibacter,19,1044.2635690328543
7,14,Brevundimonas,2,1043.485404152174
7,15,Limnohabitans,19,1043.2986166759906
7,16,Cellvibrio,6,1006.2688285600426
7,17,Pseudomonas,18,992.8507185056131
7,18,Delftia,7,991.7883315858608
7,19,Variovorax,12,989.5032934225108
7,20,Deefgea,6,983.4484635
7,21,Chitinibacter,3,980.9733208964057
7,22,Massilia,11,975.4915123625099
7,23,Dechloromonas,9,973.4414259153571
7,24,Ottowia,17,952.6076252474644
7,25,Ferribacterium,5,947.6239032761869
7,26,Aeromonas,20,942.2733127722476
7,27,Caenimonas,7,932.7639307957385
7,28,Rheinheimera,8,898.1813499688913
7,29,Leptothrix,9,895.7227342
7,30,f_Rhodocyclaceae,7,881.0464257204223
7,31,Curvibacter,19,877.9757067
7,32,Polaromonas,10,876.2804963
7,33,Comamonas,9,873.9900340666479
7,34,Pseudarcicella,20,852.3387287303232
7,35,Aquabacterium,19,851.4510929612633
7,36,Flavobacterium,20,840.8941171666345
7,37,Rhizobacter,17,824.5986568
7,38,Candidatus Symbiobacter,12,799.5434642209594
7,39,Sphaerotilus,16,784.0929946606682
7,40,Rivibacter,12,778.6493909129758
7,41,Methylibium,15,758.6951286
8,1,Acidovorax,20,1737.1197944305684
8,2,Pelomonas,16,1283.9728872289616
8,3,Rhodoferax,20,1220.7907666843041
8,4,f_Comamonadaceae,20,1213.4214267114664
8,5,Paucibacter,12,1169.6346519188926
8,6,Bosea,6,1156.3662871182353
8,7,Duganella,9,1109.214783648533
8,8,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1093.586577195356
8,9,Limnohabitans,19,1083.199774990371
8,10,Emticicia,1,1072.3938029269912
8,11,f_Caulobacteraceae,2,1071.5459096789264
8,12,Caulobacter,3,1069.957774424648
8,13,Bradyrhizobium,1,1049.9692753247273
8,14,Cellvibrio,6,1036.8802696064631
8,15,Brevundimonas,2,1035.8214138989263
8,16,Pseudomonas,18,1023.7634472126807
8,17,Variovorax,12,1012.460458955004
8,18,Delftia,7,993.2990834685269
8,19,Ramlibacter,19,981.2402175996658
8,20,Chitinibacter,3,977.8570231442899
8,21,Deefgea,6,973.9345390649954
8,22,Aeromonas,20,958.1574855
8,23,Massilia,11,942.3681646488552
8,24,Rheinheimera,8,939.3892866699898
8,25,Caenimonas,7,939.3674933877586
8,26,Ferribacterium,5,938.8011958
8,27,Dechloromonas,9,930.2644432976086
8,28,Pseudarcicella,20,914.5714170288826
8,29,Ottowia,17,907.7845013291052
8,30,Flavobacterium,20,897.6098983682361
8,31,Leptothrix,9,892.5838954065011
8,32,Curvibacter,19,890.7989384080372
8,33,Polaromonas,10,881.1210353889184
8,34,f_Rhodocyclaceae,7,872.5836328826598
8,35,Aquabacterium,19,870.2450602864969
8,36,Comamonas,9,860.2384022825278
8,37,Sphaerotilus,16,837.1315795698654
8,38,Rhizobacter,17,830.4996142
8,39,Candidatus Symbiobacter,12,796.9740229
8,40,Rivibacter,12,777.4330480831729
8,41,Methylibium,15,755.6467192589964
9,1,Acidovorax,20,1747.157209301222
9,2,f_Comamonadaceae,20,1294.200773957482
9,3,Pelomonas,16,1243.0559611595545
9,4,Paucibacter,12,1194.2873824835026
9,5,Rhodoferax,20,1194.0996276862531
9,6,Bosea,6,1159.995729250062
9,7,Duganella,9,1142.1893685541147
9,8,Limnohabitans,19,1085.3310002646572
9,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1080.4005826753842
9,10,Emticicia,1,1071.7926970621343
9,11,f_Caulobacteraceae,2,1064.1572513347076
9,12,Caulobacter,3,1060.5348446575972
9,13,Bradyrhizobium,1,1050.9855300789336
9,14,Brevundimonas,2,1037.881325506768
9,15,Cellvibrio,6,1033.9521721799854
9,16,Variovorax,12,1017.7785175274083
9,17,Delftia,7,998.7323186074046
9,18,Aeromonas,20,991.5592498
9,19,Chitinibacter,3,988.0701624785283
9,20,Deefgea,6,983.7439875
9,21,Ramlibacter,19,981.9326066189523
9,22,Massilia,11,969.4484784097524
9,23,Ottowia,17,947.2332873570316
9,24,Dechloromonas,9,946.4178729960428
9,25,Ferribacterium,5,942.1280723
9,26,Rheinheimera,8,931.5209898816552
9,27,Caenimonas,7,927.9369496
9,28,Flavobacterium,20,911.8707892723835
9,29,Aquabacterium,19,900.1484089487603
9,30,Pseudomonas,18,891.8812407318716
9,31,Leptothrix,9,890.7723339228137
9,32,f_Rhodocyclaceae,7,882.0106857
9,33,Polaromonas,10,871.8073073375531
9,34,Curvibacter,19,870.6683970699055
9,35,Comamonas,9,866.0638619579197
9,36,Pseudarcicella,20,844.5811710587097
9,37,Rhizobacter,17,834.3040021681742
9,38,Sphaerotilus,16,826.6894628146747
9,39,Candidatus Symbiobacter,12,794.6930907891408
9,40,Rivibacter,12,774.8652499
9,41,Methylibium,15,753.1200491
10,1,Acidovorax,20,1681.7445830297993
10,2,Pelomonas,16,1337.3458157998318
10,3,f_Comamonadaceae,20,1231.191941681842
10,4,Paucibacter,12,1225.8379692640185
10,5,Rhodoferax,20,1185.4258209582629
10,6,Bosea,6,1172.542460386471
10,7,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1092.4802973155893
10,8,Limnohabitans,19,1084.9138005826283
10,9,Caulobacter,3,1080.3583189579274
10,10,Duganella,9,1079.676915423669
10,11,f_Caulobacteraceae,2,1071.9132932788375
10,12,Emticicia,1,1070.6348628509115
10,13,Bradyrhizobium,1,1049.5619947567816
10,14,Brevundimonas,2,1043.9423430379538
10,15,Cellvibrio,6,1035.7832588635438
10,16,Pseudomonas,18,1025.4492905218995
10,17,Ramlibacter,19,1007.6557251291872
10,18,Variovorax,12,1003.3324536087327
10,19,Deefgea,6,993.3400825028377
10,20,Delftia,7,986.3021932825768
10,21,Chitinibacter,3,984.9465817717494
10,22,Dechloromonas,9,966.0584111400609
10,23,Ferribacterium,5,947.5698662954296
10,24,Caenimonas,7,938.0327051
10,25,Ottowia,17,921.8383312
10,26,Massilia,11,920.7908230098816
10,27,Rheinheimera,8,920.0083799818547
10,28,Leptothrix,9,908.7488707544234
10,29,Curvibacter,19,908.30593
10,30,Aeromonas,20,902.4358027
10,31,f_Rhodocyclaceae,7,884.2871950296073
10,32,Flavobacterium,20,878.3082994404397
10,33,Comamonas,9,877.4967556250646
10,34,Polaromonas,10,877.4654332612048
10,35,Aquabacterium,19,858.0949296014251
10,36,Rhizobacter,17,841.8426963006968
10,37,Pseudarcicella,20,836.1350365487467
10,38,Sphaerotilus,16,830.5993273891282
10,39,Candidatus Symbiobacter,12,799.0297597120554
10,40,Rivibacter,12,778.6617446826825
10,41,Methylibium,15,759.9096991709298
11,1,Acidovorax,20,1734.8674393849983
11,2,Rhodoferax,20,1227.101219460539
11,3,f_Comamonadaceae,20,1222.101054
11,4,Pelomonas,16,1191.3910109476562
11,5,Duganella,9,1165.4755050889457
11,6,Bosea,6,1152.3326221297025
11,7,Paucibacter,12,1125.1224739642219
11,8,Limnohabitans,19,1107.1200802141977
11,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1074.7703275911997
11,10,Aeromonas,20,1072.9847599743534
11,11,Caulobacter,3,1070.5230941392128
11,12,Emticicia,1,1069.849079689518
11,13,f_Caulobacteraceae,2,1062.0734580507303
11,14,Bradyrhizobium,1,1050.0963615177834
11,15,Brevundimonas,2,1036.6636666275278
11,16,Variovorax,12,1018.3471359243741
11,17,Cellvibrio,6,1008.4589196859573
11,18,Delftia,7,998.0003778434665
11,19,Deefgea,6,995.7325956121082
11,20,Massilia,11,992.6303993834714
11,21,Chitinibacter,3,990.1788959085841
11,22,Ramlibacter,19,983.9258604192523
11,23,Pseudomonas,18,975.9592736700761
11,24,Dechloromonas,9,944.1198097384195
11,25,Ferribacterium,5,931.1895704021182
11,26,Caenimonas,7,930.8668954976241
11,27,Ottowia,17,928.4761919596183
11,28,Flavobacterium,20,927.1571120926774
11,29,Curvibacter,19,914.9539525203734
11,30,Rheinheimera,8,913.9576052508817
11,31,Aquabacterium,19,893.6640235058646
11,32,Polaromonas,10,884.7669293225401
11,33,Leptothrix,9,878.3294006745143
11,34,Pseudarcicella,20,875.8631781945193
11,35,f_Rhodocyclaceae,7,874.1304434746469
11,36,Comamonas,9,852.6558572305303
11,37,Sphaerotilus,16,801.2672851268674
11,38,Rhizobacter,17,799.6873672204564
11,39,Candidatus Symbiobacter,12,797.9588877836723
11,40,Rivibacter,12,774.0613876
11,41,Methylibium,15,751.1884912
12,1,Acidovorax,20,1780.953505363564
12,2,Pelomonas,16,1317.9606779384508
12,3,Rhodoferax,20,1215.4912443545832
12,4,f_Comamonadaceae,20,1204.8956534761282
12,5,Limnohabitans,19,1164.097092239923
12,6,Bosea,6,1155.3359730034767
12,7,Paucibacter,12,1123.0322395011667
12,8,Duganella,9,1119.263972529058
12,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1098.9159224104212
12,10,f_Caulobacteraceae,2,1071.4647400072122
12,11,Emticicia,1,1070.1249022186732
12,12,Caulobacter,3,1060.758409259445
12,13,Bradyrhizobium,1,1050.0916621329281
12,14,Brevundimonas,2,1036.6993283585566
12,15,Variovorax,12,1030.6161518296153
12,16,Pseudomonas,18,1014.24793
12,17,Cellvibrio,6,1001.8268450744317
12,18,Delftia,7,996.0163101099979
12,19,Ramlibacter,19,990.4618943498621
12,20,Chitinibacter,3,979.8252514111026
12,21,Deefgea,6,975.4309527207098
12,22,Ottowia,17,965.1414534100037
12,23,Aeromonas,20,940.7677606074956
12,24,Massilia,11,939.0657848851082
12,25,Ferribacterium,5,934.5586847730203
12,26,Rheinheimera,8,933.0574874632214
12,27,Caenimonas,7,927.3019590830845
12,28,Dechloromonas,9,916.2916149
12,29,Leptothrix,9,901.4829234811411
12,30,Curvibacter,19,901.4086766372997
12,31,Polaromonas,10,881.6941329383486
12,32,Comamonas,9,875.4301229828486
12,33,Pseudarcicella,20,873.3996830227039
12,34,f_Rhodocyclaceae,7,872.4051623777982
12,35,Flavobacterium,20,867.5183402376724
12,36,Aquabacterium,19,851.4460192467909
12,37,Sphaerotilus,16,810.3657137957988
12,38,Rhizobacter,17,807.8785304750846
12,39,Candidatus Symbiobacter,12,803.7975036067256
12,40,Rivibacter,12,783.4222645478317
12,41,Methylibium,15,756.0555227522703
13,1,Acidovorax,20,1704.167200310367
13,2,Pelomonas,16,1313.9190370948763
13,3,f_Comamonadaceae,20,1262.2614998856743
13,4,Rhodoferax,20,1243.9325266652472
13,5,Bosea,6,1166.6149303096504
13,6,Paucibacter,12,1154.722017360372
13,7,Duganella,9,1103.1018753966582
13,8,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1070.7892128603823
13,9,Ramlibacter,19,1069.9140690245356
13,10,Emticicia,1,1069.6572539307383
13,11,Limnohabitans,19,1064.9059313559387
13,12,f_Caulobacteraceae,2,1062.2060675131004
13,13,Caulobacter,3,1059.3306320736458
13,14,Bradyrhizobium,1,1050.9853435620425
13,15,Pseudomonas,18,1040.4846306269305
13,16,Brevundimonas,2,1036.3909372904322
13,17,Cellvibrio,6,996.7218583092717
13,18,Aeromonas,20,996.6452638818391
13,19,Delftia,7,994.6834404913253
13,20,Chitinibacter,3,976.9679099
13,21,Variovorax,12,971.5486299390517
13,22,Deefgea,6,962.0342754589224
13,23,Massilia,11,957.5043359350743
13,24,Dechloromonas,9,957.0506235473133
13,25,Ottowia,17,956.4544284989626
13,26,Ferribacterium,5,937.9659744
13,27,Caenimonas,7,936.6633431191764
13,28,Curvibacter,19,929.7317306978828
13,29,Rheinheimera,8,914.9293267
13,30,Pseudarcicella,20,885.0222154614793
13,31,Leptothrix,9,884.9659795426315
13,32,Comamonas,9,880.2820363634596
13,33,f_Rhodocyclaceae,7,876.0332241292516
13,34,Polaromonas,10,874.2794494375828
13,35,Flavobacterium,20,865.4382411244201
13,36,Aquabacterium,19,835.3719299543255
13,37,Rhizobacter,17,821.0438498668957
13,38,Sphaerotilus,16,801.3781322052276
13,39,Candidatus Symbiobacter,12,796.0250880907907
13,40,Rivibacter,12,772.9648076156524
13,41,Methylibium,15,744.9107400906695
14,1,Acidovorax,20,1691.9033825211964
14,2,Pelomonas,16,1297.4055785178039
14,3,f_Comamonadaceae,20,1221.9817991795521
14,4,Rhodoferax,20,1207.8966030710362
14,5,Paucibacter,12,1170.7003746913201
14,6,Bosea,6,1166.4409010781449
14,7,Duganella,9,1116.2985558985508
14,8,Limnohabitans,19,1103.817090716626
14,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1098.6210255779226
14,10,Caulobacter,3,1081.7506576348794
14,11,f_Caulobacteraceae,2,1072.451603290758
14,12,Emticicia,1,1069.3443131405625
14,13,Bradyrhizobium,1,1049.7646776416223
14,14,Brevundimonas,2,1044.6802257995687
14,15,Ramlibacter,19,1021.8954857288039
14,16,Variovorax,12,1020.2297594521023
14,17,Cellvibrio,6,1017.4115094149222
14,18,Deefgea,6,999.6492459565369
14,19,Delftia,7,999.6213154591657
14,20,Pseudomonas,18,981.4193105085373
14,21,Chitinibacter,3,980.1479907
14,22,Massilia,11,960.6262132080682
14,23,Dechloromonas,9,960.1801871975389
14,24,Ottowia,17,946.8470879446181
14,25,Ferribacterium,5,942.6393028281359
14,26,Caenimonas,7,936.1821893995043
14,27,Rheinheimera,8,927.9543044492378
14,28,Curvibacter,19,919.9682581
14,29,Leptothrix,9,899.5244448988755
14,30,Polaromonas,10,888.3210767499926
14,31,f_Rhodocyclaceae,7,882.6910702277239
14,32,Comamonas,9,876.8476246803384
14,33,Aeromonas,20,864.0245272899181
14,34,Flavobacterium,20,853.2646023151038
14,35,Aquabacterium,19,852.8626165524984
14,36,Pseudarcicella,20,852.7484158170553
14,37,Rhizobacter,17,835.8060330885147
14,38,Sphaerotilus,16,831.2233152383574
14,39,Candidatus Symbiobacter,12,805.4673101649113
14,40,Rivibacter,12,786.0364595510729
14,41,Methylibium,15,763.3535543472758
15,1,Acidovorax,20,1740.3057431157354
15,2,Rhodoferax,20,1272.4966738426572
15,3,Pelomonas,16,1248.4010382058436
15,4,f_Comamonadaceae,20,1193.530184288677
15,5,Bosea,6,1161.8098653811028
15,6,Duganella,9,1126.457518453103
15,7,Paucibacter,12,1108.8508194000076
15,8,Pseudomonas,18,1090.9446897237744
15,9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,1087.4063119385212
15,10,Limnohabitans,19,1085.4085627276888
15,11,Emticicia,1,1071.9333663997331
15,12,f_Caulobacteraceae,2,1069.772318939761
15,13,Caulobacter,3,1067.8298321997827
15,14,Bradyrhizobium,1,1048.9957410770016
15,15,Brevundimonas,2,1042.8580913793987
15,16,Ramlibacter,19,1030.008029919508
15,17,Variovorax,12,1003.660841142514
15,18,Cellvibrio,6,1003.0943803037242
15,19,Delftia,7,990.0120185859207
15,20,Chitinibacter,3,979.3833213781722
15,21,Aeromonas,20,974.7926989541319
15,22,Deefgea,6,965.8415373318263
15,23,Massilia,11,962.1782449
15,24,Ottowia,17,961.2466304
15,25,Ferribacterium,5,940.1492942870065
15,26,Dechloromonas,9,937.0007376832351
15,27,Caenimonas,7,933.4586881
15,28,Curvibacter,19,905.4698932680084
15,29,Rheinheimera,8,903.6183044406855
15,30,Pseudarcicella,20,901.9586205212803
15,31,Leptothrix,9,900.2951005505253
15,32,Polaromonas,10,897.6961508011059
15,33,Comamonas,9,884.7617706
15,34,f_Rhodocyclaceae,7,873.1015651299413
15,35,Flavobacterium,20,871.5740457776038
15,36,Aquabacterium,19,826.1930363
15,37,Candidatus Symbiobacter,12,806.3419464438734
15,38,Rhizobacter,17,799.0666876294699
15,39,Sphaerotilus,16,791.3024332898398
15,40,Rivibacter,12,779.8419467104465
15,41,Methylibium,15,760.9513185
16,1,Acidovorax,20,1779.5138638042765
16,2,Pelomonas,16,1259.5310170679418
16,3,Rhodoferax,20,1227.399025059234
16,4,f_Comamonadaceae,20,1220.7619969506538
16,5,Bosea,6,1156.8473766001757
16,6,Duganella,9,1129.1752790131802
16,7,Paucibacter,12,1108.9520728307282
16,8,Limnohabitans,19,1099.7604970685984
